timestamp,username,ip_address,location,incident_type,risk_score,severity,ml_anomaly_score,is_ml_anomaly,reasons,recommended_action,decision_method,action_executed,action_type,action_details,action_timestamp,ticket_generated,ticket_id,ticket_path,timeline
2025-08-05 05:08:00,tallen,13.121.78.9,"West Tanyaview, Taiwan",Brute Force Attempt,67.19,MEDIUM,41.88,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 13.121.78.9 was added to simulated block list.,2026-07-03T12:41:10.375011+00:00,False,,,[]
2025-08-05 05:16:00,connor12,150.222.154.173,"Lake John, Bahamas",Brute Force Attempt,82.95,HIGH,19.5,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 150.222.154.173 was added to simulated block list.,2026-07-03T12:41:10.379630+00:00,True,SOC-AI-20260703124110380323-connor12-97223642,reports/tickets/SOC-AI-20260703124110380323-connor12-97223642.txt,[]
2025-08-05 05:18:00,wevans,174.255.185.86,"East Sheilabury, Jersey",Brute Force Attempt,66.34,MEDIUM,33.43,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 174.255.185.86 was added to simulated block list.,2026-07-03T12:41:10.386135+00:00,False,,,[]
2025-08-05 05:44:00,zoneill,119.153.109.128,"Annchester, Cyprus",Brute Force Attempt,65.45,MEDIUM,24.54,0,"['High number of failed login attempts', 'Login attempt occurred during unusual hours', 'MFA is disabled', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 119.153.109.128 was added to simulated block list.,2026-07-03T12:41:10.391999+00:00,False,,,[]
2025-08-05 05:53:00,qanderson,174.228.158.216,"Tinamouth, Lao People's Democratic Republic",Geo Risk Authentication,56.34,MEDIUM,68.42,0,"['Login attempt occurred during unusual hours', 'MFA is disabled', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Trigger additional authentication challenge and verify login origin.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Step-Up Authentication,Additional authentication challenge was simulated for user qanderson.,2026-07-03T12:41:10.415932+00:00,False,,,[]
2025-08-05 06:13:00,monicaguerrero,105.231.158.162,"Mendozabury, Botswana",Expired Session Abuse,57.02,MEDIUM,30.22,0,"['MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Invalidate expired tokens and investigate token reuse attempts.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Session Revocation,Active session revocation was simulated for user monicaguerrero.,2026-07-03T12:41:10.420768+00:00,False,,,[]
2025-08-05 07:35:00,ronnietyler,69.15.201.103,"Walterside, French Southern Territories",Possible Brute Force Success,74.83,MEDIUM,28.29,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user ronnietyler.,2026-07-03T12:41:10.426829+00:00,False,,,[]
2025-08-05 08:33:00,pamelarobinson,185.237.152.120,"New Jessicastad, Jamaica",Brute Force Attempt,66.27,MEDIUM,32.69,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 185.237.152.120 was added to simulated block list.,2026-07-03T12:41:10.431851+00:00,False,,,[]
2025-08-05 08:57:00,nsheppard,217.70.113.246,"North Glenn, Antigua and Barbuda",Brute Force Attempt,66.84,MEDIUM,38.45,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 217.70.113.246 was added to simulated block list.,2026-07-03T12:41:10.438066+00:00,False,,,[]
2025-08-05 08:58:00,zlewis,185.178.27.11,"North Monica, Mali",Brute Force Attempt,68.7,MEDIUM,57.0,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 185.178.27.11 was added to simulated block list.,2026-07-03T12:41:10.442386+00:00,False,,,[]
2025-08-05 09:38:00,hesskimberly,201.152.111.174,"West Natalieview, Gibraltar",Brute Force Attempt,60.32,MEDIUM,63.19,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 201.152.111.174 was added to simulated block list.,2026-07-03T12:41:10.447243+00:00,False,,,[]
2025-08-05 11:17:00,robert42,196.136.130.252,"Tannermouth, United States Minor Outlying Islands",Brute Force Attempt,84.58,HIGH,35.79,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 196.136.130.252 was added to simulated block list.,2026-07-03T12:41:10.460109+00:00,True,SOC-AI-20260703124110460952-robert42-9c0c3552,reports/tickets/SOC-AI-20260703124110460952-robert42-9c0c3552.txt,[]
2025-08-05 11:46:00,marisajames,80.227.235.7,"Hernandezchester, Jordan",Brute Force Attempt,66.47,MEDIUM,34.74,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 80.227.235.7 was added to simulated block list.,2026-07-03T12:41:10.467960+00:00,False,,,[]
2025-08-05 13:46:00,brittany50,70.171.42.41,"New Tonymouth, Nigeria",Brute Force Attempt,67.77,MEDIUM,47.74,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 70.171.42.41 was added to simulated block list.,2026-07-03T12:41:10.473777+00:00,False,,,[]
2025-08-05 13:53:00,ljones,129.8.224.129,"Christopherborough, Cyprus",Possible Brute Force Success,86.0,HIGH,50.02,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user ljones.,2026-07-03T12:41:10.478541+00:00,True,SOC-AI-20260703124110479197-ljones-205adf5c,reports/tickets/SOC-AI-20260703124110479197-ljones-205adf5c.txt,[]
2025-08-05 14:02:00,kevinhill,194.241.110.48,"West Charlesberg, Timor-Leste",Possible Brute Force Success,74.82,MEDIUM,28.22,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user kevinhill.,2026-07-03T12:41:10.484869+00:00,False,,,[]
2025-08-05 14:14:00,veronica65,137.56.1.99,"Gonzalesshire, Cape Verde",Brute Force Attempt,56.49,MEDIUM,24.87,0,"['High number of failed login attempts', 'Device change detected', 'MFA is disabled', 'Suspicious activity flag detected', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 137.56.1.99 was added to simulated block list.,2026-07-03T12:41:10.492149+00:00,False,,,[]
2025-08-05 14:29:00,nstewart,194.229.238.199,"Port Traceyhaven, Thailand",Brute Force Attempt,64.96,MEDIUM,64.59,0,"['High number of failed login attempts', 'Device change detected', 'Expired token usage detected', 'Suspicious activity flag detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 194.229.238.199 was added to simulated block list.,2026-07-03T12:41:10.496254+00:00,False,,,[]
2025-08-05 14:51:00,christian18,223.128.176.96,"Port Katherine, Christmas Island",Brute Force Attempt,68.49,MEDIUM,9.91,0,"['High number of failed login attempts', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 223.128.176.96 was added to simulated block list.,2026-07-03T12:41:10.500440+00:00,False,,,[]
2025-08-05 15:26:00,harveysara,91.146.101.234,"Willieport, Somalia",Possible Brute Force Success,66.26,MEDIUM,32.57,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user harveysara.,2026-07-03T12:41:10.505849+00:00,False,,,[]
2025-08-05 16:39:00,gloria09,77.77.144.188,"Port Nicholasland, Mali",Possible Brute Force Success,66.89,MEDIUM,38.86,0,"['High number of failed login attempts', 'MFA is disabled', 'Suspicious activity flag detected', 'High threat level detected', 'ML anomaly model did not strongly confirm behavioral abnormality']","Force password reset, terminate active sessions, and escalate to L2 analyst.",Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Force Password Reset,Password reset was simulated for user gloria09.,2026-07-03T12:41:10.511698+00:00,False,,,[]
2025-08-05 16:45:00,tracysmith,129.76.244.107,"Cynthiahaven, Monaco",Brute Force Attempt,82.81,HIGH,63.07,0,"['High number of failed login attempts', 'Device change detected', 'Expired token usage detected', 'Suspicious activity flag detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 129.76.244.107 was added to simulated block list.,2026-07-03T12:41:10.516336+00:00,True,SOC-AI-20260703124110517032-tracysmith-6cc983e4,reports/tickets/SOC-AI-20260703124110517032-tracysmith-6cc983e4.txt,[]
2025-08-05 18:24:00,cgarcia,158.228.210.122,"East Gina, Vanuatu",Brute Force Attempt,74.13,MEDIUM,66.3,0,"['High number of failed login attempts', 'MFA is disabled', 'Expired token usage detected', 'High threat level detected', 'Blocked authentication attempt', 'ML anomaly model did not strongly confirm behavioral abnormality']",Temporarily block source IP for 15 minutes and enforce CAPTCHA or account lockout.,Adaptive Hybrid Scoring (Rule-Based SOC Logic + ML Behavioral Anomaly),True,Temporary IP Block,Source IP 158.228.210.122 was added to simulated block list.,2026-07-03T12:41:10.529696+00:00,False,,,[]
